Year,Company,Region,Crop,Season,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Rainfall_mm,Temperature_C,Fertilizer_Cost,Pesticide_Cost,Irrigation_Cost,Labor_Cost,Storage_Transport_Cost,Total_Cost,Cost_Per_Hectare,Selling_Price_Per_Tonne,Revenue,Profit,Profit_Margin
2021,Bindisa Agriculture Private Limited,Haryana,Rice,Kharif,713,2402.81,3.37,508,20.4,6627798.45,3075978.25,5746519.75,5796693.57,1821329.98,23068320.0,32353.88,34135.01,82019943.38,58951623.38,71.87
2021,Bindisa Agriculture Private Limited,Haryana,Soybean,Kharif,433,671.15,1.55,466,33.8,2570801.1,1296949.75,3380227.49,3787152.23,758399.5,11793530.07,27236.79,44308.89,29737911.52,17944381.45,60.34
2021,Bindisa Agriculture Private Limited,Haryana,Maize,Kharif,747,2263.41,3.03,462,30.5,4892065.65,2474859.56,3761040.42,9119420.82,2376580.5,22623966.95,30286.44,26225.04,59358017.79,36734050.84,61.89
2021,Bindisa Agriculture Private Limited,Haryana,Cotton,Kharif,779,1246.4,1.6,589,23.1,5642741.03,3558764.12,4218351.21,5812500.71,979670.4,20212027.47,25946.12,78748.87,98152591.57,77940564.1,79.41
2021,Bindisa Agriculture Private Limited,Haryana,Mustard,Rabi,624,605.28,0.97,410,37.1,4562482.08,2680688.4,3794041.68,7379860.8,733599.36,19150672.32,30690.18,64654.62,39134148.39,19983476.07,51.06
2021,Bindisa Agriculture Private Limited,Haryana,Sugarcane,Annual,545,38313.5,70.3,384,27.5,3817844.9,2385225.2,2847300.73,5317270.7,27700660.5,42068302.03,77189.55,4180.79,160180697.66,118112395.63,73.74
2021,Bindisa Agriculture Private Limited,Haryana,Groundnut,Kharif,475,722.0,1.52,419,31.0,4402494.75,1568314.62,3007239.25,6057608.5,694564.0,15730221.12,33116.25,57937.89,41831156.58,26100935.46,62.4
2021,Bindisa Agriculture Private Limited,Karnataka,Wheat,Rabi,928,3201.6,3.45,731,23.9,6761004.32,3778115.36,4245771.68,7767940.0,4056427.2,26609258.56,28673.77,26479.49,84776735.18,58167476.62,68.61
2021,Bindisa Agriculture Private Limited,Karnataka,Rice,Kharif,339,1708.56,5.04,712,24.8,2195084.33,1505970.21,1631788.36,2579464.56,2103237.36,10015544.82,29544.38,29376.81,50192042.49,40176497.67,80.05
2021,Bindisa Agriculture Private Limited,Karnataka,Soybean,Kharif,932,1677.6,1.8,777,20.6,7507348.54,2934392.68,3479169.98,11107110.0,1959436.8,26987458.0,28956.5,44286.07,74294311.03,47306853.03,63.67
2021,Bindisa Agriculture Private Limited,Karnataka,Maize,Kharif,518,1699.04,3.28,752,36.9,4142554.78,1968977.57,3725712.41,5314299.27,1343940.64,16495484.67,31844.56,26737.39,45427895.11,28932410.44,63.69
2021,Bindisa Agriculture Private Limited,Karnataka,Cotton,Kharif,433,714.45,1.65,570,24.5,3220504.62,2089666.66,2230222.79,3376295.85,738026.85,11654716.77,26916.21,79012.73,56450644.95,44795928.18,79.35
2021,Bindisa Agriculture Private Limited,Karnataka,Mustard,Rabi,564,924.96,1.64,974,20.4,3644957.16,2840301.18,2046527.58,6121018.68,867612.48,15520417.08,27518.47,59340.58,54887662.88,39367245.8,71.72
2021,Bindisa Agriculture Private Limited,Karnataka,Sugarcane,Annual,692,48135.52,69.56,1122,35.1,5108371.68,3432285.4,4923797.98,8460544.24,56703642.56,78628641.86,113625.21,3913.44,188375469.39,109746827.53,58.26
2021,Bindisa Agriculture Private Limited,Karnataka,Groundnut,Kharif,613,1158.57,1.89,747,34.8,4408999.43,2761451.6,3991546.44,4589895.74,918746.01,16670639.22,27195.17,63597.4,73682039.72,57011400.5,77.37
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Wheat,Rabi,756,2661.12,3.52,816,29.5,5456853.36,3460378.32,2863576.8,7339142.16,2373719.04,21493669.68,28430.78,30670.03,81616630.23,60122960.55,73.67
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Rice,Kharif,151,573.8,3.8,1040,35.3,1049658.38,677262.18,960568.38,1469806.82,732742.6,4890038.36,32384.36,36394.46,20883141.15,15993102.79,76.58
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Soybean,Kharif,500,965.0,1.93,817,37.2,3095140.0,2367670.0,3876300.0,5009690.0,668745.0,15017545.0,30035.09,50973.17,49189109.05,34171564.05,69.47
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Maize,Kharif,346,1262.9,3.65,911,26.5,2950231.28,1266076.28,2858776.56,4643776.72,1456123.7,13174984.54,38077.99,24690.01,31181013.63,18006029.09,57.75
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Cotton,Kharif,127,214.63,1.69,1057,26.2,791860.24,676468.04,732066.1,1756808.78,184367.17,4141570.33,32610.79,69117.91,14834777.02,10693206.69,72.08
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Mustard,Rabi,587,939.2,1.6,917,22.9,5350105.84,1494760.28,1996246.12,8481621.7,647108.8,17969842.74,30613.02,61476.95,57739151.44,39769308.7,68.88
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Sugarcane,Annual,339,26265.72,77.48,778,20.6,3110155.5,1526076.3,1314865.74,4076203.8,33147338.64,43174639.98,127358.82,3920.76,102981584.35,59806944.37,58.08
2022,Bindisa Agriculture Private Limited,Madhya Pradesh,Groundnut,Kharif,485,848.75,1.75,895,35.0,3851579.0,1746659.6,1816480.2,4813043.0,1003222.5,13230984.3,27280.38,70675.26,59985626.92,46754642.62,77.94
2022,Bindisa Agriculture Private Limited,Maharashtra,Wheat,Rabi,281,1073.42,3.82,859,37.4,2120122.52,711570.68,2092601.38,2672534.8,837267.6,8434096.98,30014.58,29057.11,31190483.02,22756386.04,72.96
2022,Bindisa Agriculture Private Limited,Maharashtra,Rice,Kharif,912,4788.0,5.25,981,26.6,5449674.24,3545947.2,6625917.12,12970956.48,6200460.0,34792955.04,38150.17,35229.01,168676499.88,133883544.84,79.37
2022,Bindisa Agriculture Private Limited,Maharashtra,Soybean,Kharif,496,932.48,1.88,994,35.8,4274885.12,1843046.72,2197141.12,4147879.36,1049040.0,13511992.32,27241.92,50828.52,47396578.33,33884586.01,71.49
2022,Bindisa Agriculture Private Limited,Maharashtra,Maize,Kharif,396,1160.28,2.93,755,34.5,2700878.4,1681273.44,2016313.2,4248977.04,800593.2,11448035.28,28909.18,27848.01,32311489.04,20863453.76,64.57
2022,Bindisa Agriculture Private Limited,Maharashtra,Cotton,Kharif,457,776.9,1.7,913,30.7,3071085.7,2275677.2,2304797.24,5073897.34,728732.2,13454189.68,29440.24,68607.86,53301446.43,39847256.75,74.76
2022,Bindisa Agriculture Private Limited,Maharashtra,Mustard,Rabi,391,559.13,1.43,665,25.5,2708300.6,1780004.04,2353499.38,5665285.02,432207.49,12939296.53,33092.83,67894.08,37961616.95,25022320.42,65.91
2022,Bindisa Agriculture Private Limited,Maharashtra,Sugarcane,Annual,878,79142.92,90.14,790,26.0,6877233.52,3863393.16,4077853.44,10567608.0,75264916.92,100651005.04,114636.68,4193.97,331923032.19,231272027.15,69.68
2022,Bindisa Agriculture Private Limited,Maharashtra,Groundnut,Kharif,579,1308.54,2.26,1000,33.4,3856093.68,2840145.54,2553876.36,7042631.76,1694559.3,17987306.64,31066.16,69883.64,91445538.29,73458231.65,80.33
2022,Bindisa Agriculture Private Limited,Rajasthan,Wheat,Rabi,526,1562.22,2.97,390,26.8,3066779.88,2829680.12,4466413.28,4555170.52,2110559.22,17028603.02,32373.77,28141.25,43962823.58,26934220.56,61.27
2022,Bindisa Agriculture Private Limited,Rajasthan,Rice,Kharif,661,2551.46,3.86,633,28.4,4073835.54,1691776.62,5342083.02,6434835.0,3344964.06,20887494.24,31599.84,36305.51,92632056.54,71744562.3,77.45
2022,Bindisa Agriculture Private Limited,Rajasthan,Soybean,Kharif,202,290.88,1.44,409,35.9,1699745.16,686238.44,1148895.2,2452486.04,207106.56,6194471.4,30665.7,51196.5,14892037.92,8697566.52,58.4
2022,Bindisa Agriculture Private Limited,Rajasthan,Maize,Kharif,755,2876.55,3.81,674,29.3,7001583.1,2046397.3,3334638.7,6622059.7,3123933.3,22128612.1,29309.42,26711.64,76837368.04,54708755.94,71.2
2022,Bindisa Agriculture Private Limited,Rajasthan,Cotton,Kharif,584,905.2,1.55,585,20.8,5283483.04,2781288.32,3005941.44,6579717.76,889811.6,18540242.16,31746.99,78537.44,71092090.69,52551848.53,73.92
2022,Bindisa Agriculture Private Limited,Rajasthan,Mustard,Rabi,827,951.05,1.15,367,35.4,6265997.06,3469182.3,5658036.28,11587361.64,1278211.2,28258788.48,34170.24,61798.22,58773197.13,30514408.65,51.92
2022,Bindisa Agriculture Private Limited,Rajasthan,Sugarcane,Annual,181,14769.6,81.6,668,25.0,1191349.24,511096.94,893832.3,1706931.36,19348176.0,23651385.84,130670.64,3598.06,53141906.98,29490521.14,55.49
2022,Bindisa Agriculture Private Limited,Rajasthan,Groundnut,Kharif,395,786.05,1.99,656,30.5,3189988.4,1784230.8,1704993.8,3484563.6,889022.55,11052799.15,27981.77,72911.04,57311722.99,46258923.84,80.71
2022,Bindisa Agriculture Private Limited,Gujarat,Wheat,Rabi,184,552.0,3.0,457,29.1,1558704.48,952071.2,1358954.08,1525485.12,722016.0,6117230.88,33245.82,31331.98,17295252.96,11178022.08,64.63
2022,Bindisa Agriculture Private Limited,Gujarat,Rice,Kharif,724,3525.88,4.87,855,30.6,5647909.52,2053785.28,5416388.8,9204443.68,2753712.28,25076239.56,34635.69,34983.21,123346600.47,98270360.91,79.67
2022,Bindisa Agriculture Private Limited,Gujarat,Soybean,Kharif,467,803.24,1.72,477,24.1,2963600.68,1881869.9,1539110.58,4687867.42,651427.64,11723876.22,25104.66,50255.69,40367380.44,28643504.22,70.96
2022,Bindisa Agriculture Private Limited,Gujarat,Maize,Kharif,480,1732.8,3.61,706,24.7,3999350.4,2172710.4,3940444.8,4094505.6,1614969.6,15821980.8,32962.46,24423.31,42320711.57,26498730.77,62.61
2022,Bindisa Agriculture Private Limited,Gujarat,Cotton,Kharif,499,723.55,1.45,811,37.0,4475032.0,1628676.12,1613955.62,7012846.2,782157.55,15512667.49,31087.51,71093.25,51439521.04,35926853.55,69.84
2022,Bindisa Agriculture Private Limited,Gujarat,Mustard,Rabi,943,1235.33,1.31,626,29.0,6815532.5,3093417.2,4242877.62,8522475.66,1487337.32,24161640.3,25622.1,65937.02,81453978.92,57292338.62,70.34
2022,Bindisa Agriculture Private Limited,Gujarat,Sugarcane,Annual,721,58696.61,81.41,744,34.0,4353441.26,3883810.7,4278572.62,7061474.0,58285733.73,77863032.31,107993.11,3618.15,212373139.47,134510107.16,63.34
2022,Bindisa Agriculture Private Limited,Gujarat,Groundnut,Kharif,672,1055.04,1.57,466,22.0,3950526.72,2754743.04,5623672.32,9771646.08,1205910.72,23306498.88,34682.29,74565.97,78670080.99,55363582.11,70.37
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Wheat,Rabi,452,1726.64,3.82,776,24.8,2569728.48,1324332.88,3814057.36,5069053.44,1308793.12,14085965.28,31163.64,29558.69,51037216.5,36951251.22,72.4
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Rice,Kharif,359,1812.95,5.05,950,32.6,2253234.78,1168343.96,1174698.26,5067342.44,2391281.05,12054900.49,33579.11,31938.9,57903628.76,45848728.27,79.18
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Soybean,Kharif,846,1835.82,2.17,826,30.6,6136427.16,2884030.92,6333088.32,9170200.08,1962491.58,26486238.06,31307.61,49123.46,90181830.34,63695592.28,70.63
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Maize,Kharif,778,3041.98,3.91,888,27.3,4710463.24,3661143.52,6064572.24,11373597.56,2293652.92,28103429.48,36122.66,27315.61,83093539.31,54990109.83,66.18
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Cotton,Kharif,938,1622.74,1.73,980,30.5,5934876.08,3832986.92,3730050.8,10686540.2,1789882.22,25974336.22,27691.19,68516.01,111183670.07,85209333.85,76.64
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Mustard,Rabi,633,993.81,1.57,742,21.2,5335392.42,3140882.7,4935779.52,7912335.42,911323.77,22235713.83,35127.51,58670.02,58306852.58,36071138.75,61.86
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Sugarcane,Annual,430,39130.0,91.0,950,27.0,2726260.2,988415.2,1902750.0,5489053.2,36312640.0,47419118.6,110277.02,4243.21,166036807.3,118617688.7,71.44
2022,Bindisa Agriculture Private Limited,Uttar Pradesh,Groundnut,Kharif,413,978.81,2.37,933,26.8,3541499.78,2221295.72,2972774.0,3349975.16,706700.82,12792245.48,30973.96,64585.86,63217285.63,50425040.15,79.76
2022,Bindisa Agriculture Private Limited,Punjab,Wheat,Rabi,753,2462.31,3.27,479,27.8,5574699.96,3680332.68,5191739.22,10360376.4,1753164.72,26560312.98,35272.66,26387.22,64973515.68,38413202.7,59.12
2022,Bindisa Agriculture Private Limited,Punjab,Rice,Kharif,194,661.54,3.41,497,20.2,1360013.72,809232.2,1510872.0,1932771.56,878525.12,6491414.6,33460.9,33785.71,22350598.59,15859183.99,70.96
2022,Bindisa Agriculture Private Limited,Punjab,Soybean,Kharif,787,1322.16,1.68,456,22.5,7488714.24,4184541.96,5403872.54,11520955.96,1742606.88,30340691.58,38552.34,50739.16,67085287.79,36744596.21,54.77
2022,Bindisa Agriculture Private Limited,Punjab,Maize,Kharif,538,1657.04,3.08,575,30.4,3412265.0,2712036.48,2240350.36,6512823.56,2116040.08,16993515.48,31586.46,26937.36,44636283.01,27642767.53,61.93
2022,Bindisa Agriculture Private Limited,Punjab,Cotton,Kharif,605,931.7,1.54,770,21.8,4466872.3,2355156.1,4294108.5,4955893.8,1144127.6,17216158.3,28456.46,82091.65,76484790.3,59268632.0,77.49
2022,Bindisa Agriculture Private Limited,Punjab,Mustard,Rabi,891,1131.57,1.27,603,20.7,7669817.1,3319206.66,6554302.92,8769560.58,1030860.27,27343747.53,30688.83,64775.77,73298318.06,45954570.53,62.7
2022,Bindisa Agriculture Private Limited,Punjab,Sugarcane,Annual,364,24227.84,66.56,479,22.3,2736901.44,1768333.84,1169582.96,4148304.16,31375052.8,41198175.2,113181.8,4060.07,98366726.35,57168551.15,58.12
2022,Bindisa Agriculture Private Limited,Punjab,Groundnut,Kharif,320,694.4,2.17,818,21.5,2826336.0,1292524.8,1712793.6,3268505.6,961744.0,10061904.0,31443.45,65081.21,45192392.22,35130488.22,77.74
2022,Bindisa Agriculture Private Limited,Haryana,Wheat,Rabi,187,551.65,2.95,418,22.7,1659583.86,499574.24,1101093.4,1643034.36,663634.95,5566920.81,29769.63,30922.59,17058446.77,11491525.96,67.37
2022,Bindisa Agriculture Private Limited,Haryana,Rice,Kharif,228,802.56,3.52,400,23.1,1394165.28,781023.12,1118130.24,1829202.96,632417.28,5754938.88,25240.96,34120.27,27383563.89,21628625.01,78.98
2022,Bindisa Agriculture Private Limited,Haryana,Soybean,Kharif,618,1174.2,1.9,734,30.2,5345329.2,2047705.92,2722982.16,6334178.64,1272832.8,17723028.72,28678.04,53630.14,62972510.39,45249481.67,71.86
2022,Bindisa Agriculture Private Limited,Haryana,Maize,Kharif,218,710.68,3.26,601,25.3,1957339.16,530943.36,925549.52,2332395.08,663064.44,6409291.56,29400.42,28492.73,20249213.36,13839921.8,68.35
2022,Bindisa Agriculture Private Limited,Haryana,Cotton,Kharif,732,753.96,1.03,513,35.9,6877257.12,2625830.4,2475536.16,7208077.2,1005782.64,20192483.52,27585.36,73954.71,55758893.15,35566409.63,63.79
2022,Bindisa Agriculture Private Limited,Haryana,Mustard,Rabi,365,441.65,1.21,498,33.1,2487723.2,1338184.9,1963992.0,3039449.9,518055.45,9347405.45,25609.33,67601.02,29855990.48,20508585.03,68.69
2022,Bindisa Agriculture Private Limited,Haryana,Sugarcane,Annual,266,14398.58,54.13,503,37.2,1777502.44,778736.28,1321434.8,3135033.44,12454771.7,19467478.66,73186.01,3921.53,56464463.43,36996984.77,65.52
2022,Bindisa Agriculture Private Limited,Haryana,Groundnut,Kharif,834,1451.16,1.74,541,28.6,6410557.68,3810512.64,6300336.24,10507449.24,1818303.48,28847159.28,34588.92,72162.94,104719972.01,75872812.73,72.45
2022,Bindisa Agriculture Private Limited,Karnataka,Wheat,Rabi,870,3810.6,4.38,914,28.3,6840235.8,2068599.0,5116574.4,11781261.6,5281491.6,31088162.4,35733.52,31335.51,119407094.41,88318932.01,73.96
2022,Bindisa Agriculture Private Limited,Karnataka,Rice,Kharif,266,989.52,3.72,1124,35.5,1831803.68,892046.96,1357217.12,2772815.92,1354652.88,8208536.56,30859.16,35609.56,35236371.81,27027835.25,76.7
2022,Bindisa Agriculture Private Limited,Karnataka,Soybean,Kharif,141,307.38,2.18,898,20.5,1289944.14,621096.54,826409.46,1783759.98,284633.88,4805844.0,34084.0,49010.75,15064924.33,10259080.33,68.1
2022,Bindisa Agriculture Private Limited,Karnataka,Maize,Kharif,313,1133.06,3.62,1096,23.7,3018985.16,708394.12,1813828.74,3450004.94,863391.72,9854604.68,31484.36,24136.54,27348148.01,17493543.33,63.97
2022,Bindisa Agriculture Private Limited,Karnataka,Cotton,Kharif,661,1090.65,1.65,1128,32.9,5341303.04,2708090.56,5331943.28,6448094.66,1414573.05,21244004.59,32139.19,78951.57,86108529.82,64864525.23,75.33
2022,Bindisa Agriculture Private Limited,Karnataka,Mustard,Rabi,247,414.96,1.68,750,33.4,2052169.86,787233.46,878168.98,2481490.44,417864.72,6616927.46,26789.18,58816.94,24406677.42,17789749.96,72.89
2022,Bindisa Agriculture Private Limited,Karnataka,Sugarcane,Annual,703,61055.55,86.85,737,30.1,5717189.68,3343046.2,2452949.78,10076422.38,43654718.25,65244326.29,92808.43,3609.39,220373291.61,155128965.32,70.39
2022,Bindisa Agriculture Private Limited,Karnataka,Groundnut,Kharif,494,1096.68,2.22,711,33.9,4697752.28,2488485.48,4164963.4,4661611.24,726002.16,16738814.56,33884.24,69827.26,76578159.5,59839344.94,78.14
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Wheat,Rabi,627,2633.4,4.2,939,24.9,4434096.98,1943997.83,5042412.38,9359761.95,1780178.4,22560447.54,35981.58,26896.47,70829164.1,48268716.56,68.15
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Rice,Kharif,350,1466.5,4.19,702,34.7,2783873.75,1001560.0,2327255.0,3454010.0,1542758.0,11109456.75,31741.31,33913.07,49733517.16,38624060.41,77.66
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Soybean,Kharif,432,941.76,2.18,930,22.2,4177504.8,2376637.2,2216818.8,4279640.4,1232763.84,14283365.04,33063.35,54546.04,51369278.63,37085913.59,72.19
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Maize,Kharif,133,509.39,3.83,827,32.5,1182020.88,479814.13,799472.98,1259084.4,360648.12,4081040.51,30684.52,29121.53,14834216.17,10753175.66,72.49
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Cotton,Kharif,585,959.4,1.64,661,28.7,4048214.63,1614556.13,2769039.0,6008184.0,770398.2,15210391.96,26000.67,81062.08,77770959.55,62560567.59,80.44
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Mustard,Rabi,845,1216.8,1.44,943,35.7,6830789.88,3995582.5,5213924.62,7647503.5,980740.8,24668541.3,29193.54,69646.83,84746262.74,60077721.44,70.89
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Sugarcane,Annual,752,61115.04,81.27,714,22.3,5985036.4,2143632.4,3148661.6,8003385.6,44736209.28,64016925.28,85128.89,4487.93,274280021.47,210263096.19,76.66
2023,Bindisa Agriculture Private Limited,Madhya Pradesh,Groundnut,Kharif,743,1285.39,1.73,705,36.9,4796622.25,3790878.88,4139475.9,10488856.7,1771267.42,24987101.15,33630.02,73048.61,93895952.81,68908851.66,73.39
2023,Bindisa Agriculture Private Limited,Maharashtra,Wheat,Rabi,294,1155.42,3.93,622,24.4,2133528.6,1018504.2,2235451.05,2528973.3,1272117.42,9188574.57,31253.66,31298.03,36162369.82,26973795.25,74.59
2023,Bindisa Agriculture Private Limited,Maharashtra,Rice,Kharif,725,3255.25,4.49,1132,28.3,5431772.5,2497407.5,3307377.5,10764963.12,3102253.25,25103773.87,34625.89,34119.12,111066265.38,85962491.51,77.4
2023,Bindisa Agriculture Private Limited,Maharashtra,Soybean,Kharif,672,1296.96,1.93,954,28.0,5595290.4,1750123.2,2873791.2,9939316.8,858587.52,21017109.12,31275.46,51533.91,66837419.91,45820310.79,68.55
2023,Bindisa Agriculture Private Limited,Maharashtra,Maize,Kharif,516,1553.16,3.01,699,34.9,3241408.8,2137762.2,4104225.3,7298858.7,1163316.84,17945571.84,34778.24,28543.25,44332234.17,26386662.33,59.52
2023,Bindisa Agriculture Private Limited,Maharashtra,Cotton,Kharif,292,554.8,1.9,761,26.9,2370477.9,1509851.7,1265900.3,3476844.0,659657.2,9282731.1,31790.17,81031.47,44956259.56,35673528.46,79.35
2023,Bindisa Agriculture Private Limited,Maharashtra,Mustard,Rabi,557,746.38,1.34,664,35.6,4826767.05,2352656.6,3204198.2,7309747.73,524705.14,18218074.72,32707.5,63942.51,47725410.61,29507335.89,61.83
2023,Bindisa Agriculture Private Limited,Maharashtra,Sugarcane,Annual,163,12255.97,75.19,652,32.0,1592008.78,741792.62,1286106.68,1698235.88,12832000.59,18150144.55,111350.58,4046.55,49594395.4,31444250.85,63.4
2023,Bindisa Agriculture Private Limited,Maharashtra,Groundnut,Kharif,506,1214.4,2.4,710,25.8,3522607.55,1512434.0,4255890.1,4487094.15,1247188.8,15025214.6,29694.1,70259.24,85322821.06,70297606.46,82.39
2023,Bindisa Agriculture Private Limited,Rajasthan,Wheat,Rabi,349,1340.16,3.84,620,25.5,3126062.8,1731903.78,2682719.38,3952468.63,1542524.16,13035678.75,37351.52,26863.62,36001548.98,22965870.23,63.79
2023,Bindisa Agriculture Private Limited,Rajasthan,Rice,Kharif,818,2306.76,2.82,474,34.1,8021410.25,3666500.95,4132454.2,11283083.0,1573210.32,28676658.72,35057.04,36789.69,84864985.3,56188326.58,66.21
2023,Bindisa Agriculture Private Limited,Rajasthan,Soybean,Kharif,638,1001.66,1.57,543,31.2,4313374.45,3518538.1,5610747.45,5839741.6,1298151.36,20580552.96,32257.92,56771.79,56866031.17,36285478.21,63.81
2023,Bindisa Agriculture Private Limited,Rajasthan,Maize,Kharif,426,1099.08,2.58,459,35.7,3953535.6,1763331.15,2982894.6,5106302.25,778148.64,14584212.24,34235.24,26320.49,28928324.15,14344111.91,49.59
2023,Bindisa Agriculture Private Limited,Rajasthan,Cotton,Kharif,314,420.76,1.34,456,24.3,2270204.3,1172028.55,1477440.65,2698319.75,526370.76,8144364.01,25937.47,85659.9,36042259.52,27897895.51,77.4
2023,Bindisa Agriculture Private Limited,Rajasthan,Mustard,Rabi,750,975.0,1.3,432,29.3,7362862.5,4122431.25,2643243.75,6185025.0,1148550.0,21462112.5,28616.15,59950.0,58451250.0,36989137.5,63.28
2023,Bindisa Agriculture Private Limited,Rajasthan,Sugarcane,Annual,611,38780.17,63.47,498,22.5,4653269.08,3333707.65,2290333.5,7682347.4,42852087.85,60811745.48,99528.23,4244.26,164593124.32,103781378.84,63.05
2023,Bindisa Agriculture Private Limited,Rajasthan,Groundnut,Kharif,531,1173.51,2.21,620,26.0,3262132.13,2356670.93,2726791.2,5923225.35,948196.08,15217015.69,28657.28,73106.93,85791713.42,70574697.73,82.26
2023,Bindisa Agriculture Private Limited,Gujarat,Wheat,Rabi,361,1205.74,3.34,731,22.6,2937700.68,1905105.3,2164691.38,5388511.62,1593988.28,13989997.26,38753.46,32949.92,39729036.54,25739039.28,64.79
2023,Bindisa Agriculture Private Limited,Gujarat,Rice,Kharif,857,3487.99,4.07,464,26.2,6698933.33,4619230.0,6556157.13,9600649.62,3819349.05,31294319.13,36516.13,34681.63,120969178.62,89674859.49,74.13
2023,Bindisa Agriculture Private Limited,Gujarat,Soybean,Kharif,833,1541.05,1.85,751,27.6,5907240.33,3511282.43,3791899.3,9252193.48,1659710.85,24122326.39,28958.38,56980.28,87809460.49,63687134.1,72.53
2023,Bindisa Agriculture Private Limited,Gujarat,Maize,Kharif,739,2689.96,3.64,610,22.4,6243681.68,3119577.65,5579209.83,7337253.88,3577646.8,25857369.84,34989.68,25692.07,69110640.62,43253270.78,62.59
2023,Bindisa Agriculture Private Limited,Gujarat,Cotton,Kharif,371,552.79,1.49,497,27.1,3314486.18,1479316.12,1343428.1,5553684.5,510225.17,12201140.07,32887.17,79032.31,43688270.64,31487130.57,72.07
2023,Bindisa Agriculture Private Limited,Gujarat,Mustard,Rabi,430,774.0,1.8,807,30.9,3204220.25,1326883.25,1834143.5,3843168.0,944280.0,11152695.0,25936.5,61732.11,47780653.14,36627958.14,76.66
2023,Bindisa Agriculture Private Limited,Gujarat,Sugarcane,Annual,392,33131.84,84.52,556,26.9,2751065.8,1522234.0,1497743.8,4663702.4,33496290.24,43931036.24,112068.97,4102.81,135933644.47,92002608.23,67.68
2023,Bindisa Agriculture Private Limited,Gujarat,Groundnut,Kharif,471,1064.46,2.26,933,24.3,3382227.45,2619466.5,3970741.95,5866104.83,1329510.54,17168051.27,36450.22,73949.94,78716753.13,61548701.86,78.19
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Wheat,Rabi,212,896.76,4.23,735,30.6,1671429.2,1069444.6,1250974.9,3215865.1,870753.96,8078467.76,38105.98,30082.97,26977204.18,18898736.42,70.05
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Rice,Kharif,722,3032.4,4.2,927,27.5,5727698.2,2738257.2,5930237.25,8213887.15,2771613.6,25381693.4,35154.7,32373.63,98169795.61,72788102.21,74.15
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Soybean,Kharif,366,666.12,1.82,804,36.7,2421090.0,2040889.2,3148313.7,4628765.4,701424.36,12940482.66,35356.51,55357.03,36874424.82,23933942.16,64.91
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Maize,Kharif,794,2612.26,3.29,748,36.6,7358097.25,2113568.45,2640744.75,11142678.4,3505652.92,26760741.77,33703.71,26650.51,69618061.25,42857319.48,61.56
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Cotton,Kharif,443,730.95,1.65,763,35.8,3379237.23,1730590.58,3804151.75,5581955.05,504355.5,15000290.11,33860.7,69764.98,50994712.13,35994422.02,70.58
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Mustard,Rabi,312,418.08,1.34,927,35.2,2897076.0,1338846.6,2091016.2,4411352.4,547684.8,11285976.0,36173.0,63954.01,26737892.5,15451916.5,57.79
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Sugarcane,Annual,401,29569.74,73.74,1020,24.9,4015273.15,1934444.05,3487697.5,5431474.83,23093966.94,37962856.47,94670.47,4410.75,130424730.71,92461874.24,70.89
2023,Bindisa Agriculture Private Limited,Uttar Pradesh,Groundnut,Kharif,203,381.64,1.88,1048,29.5,1840195.0,818389.43,1446791.15,2662563.23,482392.96,7250331.77,35715.92,62921.16,24013231.5,16762899.73,69.81
2023,Bindisa Agriculture Private Limited,Punjab,Wheat,Rabi,613,2617.51,4.27,773,25.2,5046216.0,2470543.25,4471007.45,7986087.38,2193473.38,22167327.46,36162.04,31454.61,82332756.22,60165428.76,73.08
2023,Bindisa Agriculture Private Limited,Punjab,Rice,Kharif,655,2109.1,3.22,473,31.5,5841290.0,3544892.75,4695498.5,5438497.75,2594193.0,22114372.0,33762.4,34169.7,72067314.27,49952942.27,69.31
